Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SA1HA,2020.05,146918,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2020.06,147447,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2020.07,146567,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2020.08,144737,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2020.09,141506,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2020.10,143411,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2020.11,144575,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2020.12,146941,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2021.01,143237,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2021.02,144557,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2021.03,144374,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1HA,2021.04,144772,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Accommodation and Food Services,Actual,,
MEIM.SA1IA,2019.05,93421,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2019.06,96036,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2019.07,95614,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2019.08,92442,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2019.09,95911,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2019.10,93824,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2019.11,95223,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2019.12,95558,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.01,94021,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.02,94466,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.03,94214,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.04,91471,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.05,92514,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.06,91187,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.07,88031,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.08,88206,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.09,86586,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.10,86416,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.11,88229,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2020.12,89330,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2021.01,84823,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2021.02,85583,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2021.03,86168,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1IA,2021.04,87007,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
MEIM.SA1JA,2019.05,32985,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2019.06,31368,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2019.07,31232,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2019.08,32614,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2019.09,31490,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2019.10,32515,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2019.11,32243,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2019.12,32076,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.01,31812,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.02,32130,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.03,31854,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.04,31013,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.05,30521,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.06,31093,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.07,31116,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.08,30554,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.09,30724,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.10,30577,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.11,30481,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2020.12,30388,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2021.01,30297,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2021.02,31012,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2021.03,31568,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1JA,2021.04,31333,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Information Media and Telecommunications,Actual,,
MEIM.SA1KA,2019.05,62940,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2019.06,62836,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2019.07,63008,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2019.08,63218,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2019.09,63295,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2019.10,61343,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2019.11,61453,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2019.12,61617,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.01,61470,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.02,61955,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.03,61887,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.04,62417,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.05,62348,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.06,62691,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.07,62646,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.08,62855,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.09,63851,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.10,63472,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.11,63841,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2020.12,65262,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2021.01,63783,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2021.02,64397,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2021.03,64526,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1KA,2021.04,64609,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,Financial and Insurance Services,Actual,,
MEIM.SA1LA,2019.05,34062,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2019.06,33968,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2019.07,34127,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2019.08,33603,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2019.09,33981,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2019.10,34877,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2019.11,35647,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2019.12,36188,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.01,35494,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.02,35892,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.03,35703,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.04,34429,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.05,34813,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.06,34921,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.07,34459,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.08,34277,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.09,34249,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.10,34585,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.11,34887,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2020.12,35486,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2021.01,35171,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2021.02,35483,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2021.03,35632,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1LA,2021.04,35563,,P,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
MEIM.SA1MA,2019.05,169464,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2019.06,169097,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2019.07,168465,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2019.08,168916,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2019.09,166432,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2019.10,167921,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2019.11,170455,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2019.12,171211,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2020.01,168783,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2020.02,171509,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2020.03,171416,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2020.04,168404,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2020.05,168920,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2020.06,169396,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
MEIM.SA1MA,2020.07,169150,,F,Number,0,Employment indicators - MEI,Industry by variable,Filled jobs,"Professional, Scientific and Technical Services",Actual,,
